id,city,state,country,lon,lat
NCT04594369,South Brisbane,Queensland,Australia,153.0134124,-27.4743523
NCT04594369,Adelaide,South Australia,Australia,138.6007456,-34.9284989
NCT04594369,Bedford Park,South Australia,Australia,138.5670836,-35.0224646
NCT04594369,Kent Town,South Australia,Australia,138.6188177,-34.9202708
NCT04594369,Woodville South,South Australia,Australia,138.535,-34.881
NCT04594369,Box Hill,Victoria,Australia,145.1238563,-37.8181073
NCT04594369,Clayton,Victoria,Australia,145.127492,-37.9145479
NCT04594369,Murdoch,Western Australia,Australia,115.8425735,-32.0698917
NCT04594369,Nedlands,Western Australia,Australia,115.8057894,-31.9787216
NCT04594369,Concord,NA,Australia,151.1033131,-33.8559625
NCT04594369,Spearwood,NA,Australia,115.7826495,-32.1037193
NCT04594369,Graz,Steiermark,Austria,15.439504,47.070714
NCT04594369,Linz,NA,Austria,14.28583,48.30694
NCT04594369,Gent,Oost-Vlaanderen,Belgium,3.7303351,51.0500182
NCT04594369,Roeselare,West-Vlaanderen,Belgium,3.1292766,50.9498725
NCT04594369,Brussels,NA,Belgium,4.3571696,50.8476424
NCT04594369,Edegem,NA,Belgium,4.4313468,51.1561016
NCT04594369,Leuven,NA,Belgium,4.7137645,50.8822871
NCT04594369,Liège,NA,Belgium,5.569749799999999,50.63295859999999
NCT04594369,Mechelen,NA,Belgium,4.4775553,51.0259143
NCT04594369,Sint-Niklaas,NA,Belgium,4.1386501000000004,51.1653295
NCT04594369,Passo Fundo,Rio Grande Do Sul,Brazil,-52.41027949999999,-28.2622601
NCT04594369,Porto Alegre,Rio Grande Do Sul,Brazil,-51.2089887,-30.0368176
NCT04594369,Blumenau,Santa Catarina,Brazil,-49.0717331,-26.9165792
NCT04594369,Santo André,São Paulo,Brazil,-46.536706,-23.6788863
NCT04594369,Santo André,São Paulo,Brazil,-46.536706,-23.6788863
NCT04594369,Botucatu,NA,Brazil,-48.444658,-22.8873233
NCT04594369,São Bernardo do Campo,NA,Brazil,-46.5536333,-23.7018047
NCT04594369,São Paulo,NA,Brazil,-46.6395571,-23.5557714
NCT04594369,Sofia,Sofia-Grad,Bulgaria,23.3218675,42.6977082
NCT04594369,Sofia,Sofia-Grad,Bulgaria,23.3218675,42.6977082
NCT04594369,Sofia,Sofia-Grad,Bulgaria,23.3218675,42.6977082
NCT04594369,Blagoevgrad,NA,Bulgaria,23.0943385,42.0208569
NCT04594369,Gabrovo,NA,Bulgaria,25.3186837,42.8742212
NCT04594369,Kozloduy,NA,Bulgaria,23.7246154,43.77556149999999
NCT04594369,Lovech,NA,Bulgaria,24.7141906,43.1369534
NCT04594369,Montana,NA,Bulgaria,23.2257292,43.4085161
NCT04594369,Pazardzhik,NA,Bulgaria,24.3335662,42.1927654
NCT04594369,Pleven,NA,Bulgaria,24.6066847,43.4170423
NCT04594369,Plovdiv,NA,Bulgaria,24.7452904,42.1354079
NCT04594369,Ruse,NA,Bulgaria,25.9656554,43.83557130000001
NCT04594369,Sliven,NA,Bulgaria,26.3228685,42.6816536
NCT04594369,Sofia,NA,Bulgaria,25.48583,42.733883
NCT04594369,Veliko Tarnovo,NA,Bulgaria,25.6171514,43.0756739
NCT04594369,Vidin,NA,Bulgaria,22.8679302,43.996159
NCT04594369,Vratsa,NA,Bulgaria,23.5528803,43.2102375
NCT04594369,Toronto,Ontario,Canada,-79.3831843,43.653226
NCT04594369,Montreal,Quebec,Canada,-73.567256,45.5016889
NCT04594369,Saint-Charles-Borromée,Quebec,Canada,-73.4626679,46.048522
NCT04594369,Valdivia,Los Ríos,Chile,-73.24253329999999,-39.8173788
NCT04594369,Curicó,Maule,Chile,-71.2528803,-34.9779853
NCT04594369,Talca,Maule,Chile,-71.6484804,-35.4232444
NCT04594369,Providencia,Región-MetropolitanadeSantiago,Chile,-70.6093325,-33.4314474
NCT04594369,Providencia,Región-MetropolitanadeSantiago,Chile,-70.6093325,-33.4314474
NCT04594369,Providencia,Región-MetropolitanadeSantiago,Chile,-70.6093325,-33.4314474
NCT04594369,Quillota,NA,Chile,-71.2497156,-32.8803027
NCT04594369,Medellín,Antioquia,Colombia,-75.56581530000001,6.2476376
NCT04594369,Zipaquira,Cundinamarca,Colombia,-73.990955,5.021476
NCT04594369,Bogotá,Distrito Capital De Bogotá,Colombia,-74.072092,4.710988599999999
NCT04594369,Floridablanca,Santander,Colombia,-73.0759446,7.088298099999999
NCT04594369,Cali,Valle Del Cauca,Colombia,-76.5319854,3.4516467
NCT04594369,Cali,NA,Colombia,-74.297333,4.570868
NCT04594369,Hvidovre,Capital,Denmark,12.475386,55.64252200000001
NCT04594369,Odense C,South Denmark,Denmark,10.3833951,55.394786
NCT04594369,Vejle,South Denmark,Denmark,9.536354099999999,55.7113112
NCT04594369,Aalborg,NA,Denmark,9.921747,57.0488195
NCT04594369,Aarhus,NA,Denmark,10.1660237,56.1998772
NCT04594369,Hellerup,NA,Denmark,12.569196,55.73665399999999
NCT04594369,Roskilde,NA,Denmark,12.087845,55.64191
NCT04594369,Strasbourg,Bas-Rhin,France,7.752111299999999,48.5734053
NCT04594369,Montpellier,Hérault,France,3.876716,43.610769
NCT04594369,Tours,Indre-et-Loire,France,0.68484,47.394144
NCT04594369,Amiens cedex 1,NA,France,2.295753,49.894067
NCT04594369,Creteil,NA,France,2.455572,48.790367
NCT04594369,Nantes,NA,France,-1.553621,47.218371
NCT04594369,Nice,NA,France,2.213749,46.227638
NCT04594369,Paris,NA,France,2.3522219,48.856614
NCT04594369,Saint-Pierre,NA,France,-0.5718456,44.84043030000001
NCT04594369,Toulouse,NA,France,1.444209,43.604652
NCT04594369,Heidelberg,Baden-Württemberg,Germany,8.6724335,49.3987524
NCT04594369,Donaustauf,Bayern,Germany,12.2073854,49.0324537
NCT04594369,München,Bayern,Germany,11.5819806,48.1351253
NCT04594369,München,Bayern,Germany,11.5819806,48.1351253
NCT04594369,Potsdam,Brandenburg,Germany,13.0644729,52.3905689
NCT04594369,Frankfurt am Main,Hessen,Germany,8.6821267,50.1109221
NCT04594369,Frankfurt,Hessen,Germany,8.6821267,50.1109221
NCT04594369,Marburg,Hessen,Germany,8.7657677,50.8018843
NCT04594369,Marburg,Hessen,Germany,8.7657677,50.8018843
NCT04594369,Neu-Isenburg,Hessen,Germany,8.6952638,50.0522076
NCT04594369,Borstel,Niedersachsen,Germany,8.9696763,52.6704544
NCT04594369,Essen,Nordrhein-Westfalen,Germany,7.0115552,51.4556432
NCT04594369,Homburg,Saarland,Germany,7.3398427999999996,49.3295827
NCT04594369,Halle,Sachsen-Anhalt,Germany,11.9662371,51.49535669999999
NCT04594369,Leipzig,Sachsen,Germany,12.3730747,51.3396955
NCT04594369,Geesthacht,Schleswig-Holstein,Germany,10.3611665,53.4379562
NCT04594369,Lübeck,Schleswig-Holstein,Germany,10.6865593,53.8654673
NCT04594369,Berlin,NA,Germany,13.404954,52.52000659999999
NCT04594369,Berlin,NA,Germany,13.404954,52.52000659999999
NCT04594369,Berlin,NA,Germany,13.404954,52.52000659999999
NCT04594369,Berlin,NA,Germany,13.404954,52.52000659999999
NCT04594369,Berlin,NA,Germany,13.404954,52.52000659999999
NCT04594369,Dresden,NA,Germany,13.7372621,51.0504088
NCT04594369,Frankfurt,NA,Germany,8.6821267,50.1109221
NCT04594369,Hannover,NA,Germany,9.732010400000002,52.3758916
NCT04594369,Hannover,NA,Germany,9.732010400000002,52.3758916
NCT04594369,Mainz,NA,Germany,8.2472526,49.9928617
NCT04594369,Muenster,NA,Germany,7.6261347,51.9606649
NCT04594369,Alexandroupoli,Evros,Greece,25.873962,40.8457193
NCT04594369,Larissa,Larisa,Greece,22.4191254,39.63902239999999
NCT04594369,Herakleion,NA,Greece,25.1442126,35.3387352
NCT04594369,Thessaloniki,NA,Greece,22.9444191,40.6400629
NCT04594369,Tatabánya,Komárom-Esztergom,Hungary,18.404818,47.569246
NCT04594369,Dublin,NA,Ireland,-6.2723062,53.3387508
NCT04594369,Dublin,NA,Ireland,-6.2723062,53.3387508
NCT04594369,Dublin,NA,Ireland,-6.2723062,53.3387508
NCT04594369,Limerick,NA,Ireland,-8.6267343,52.6638367
NCT04594369,Holon,Tel-Aviv,Israel,34.787384,32.015833
NCT04594369,Ashkelon,NA,Israel,34.5742523,31.6687885
NCT04594369,Beer Sheva,NA,Israel,34.791462,31.252973
NCT04594369,Haifa,NA,Israel,34.989571,32.7940463
NCT04594369,Jerusalem,NA,Israel,35.21371,31.768319
NCT04594369,Jerusalem,NA,Israel,35.21371,31.768319
NCT04594369,Kefar-Sava,NA,Israel,34.90761,32.178195
NCT04594369,Petach Tikva,NA,Israel,34.887762,32.084041
NCT04594369,Ramat Gan,NA,Israel,34.824785,32.068424
NCT04594369,Rehovot,NA,Israel,34.811272,31.892773
NCT04594369,Zerifin,NA,Israel,34.840566,31.957328
NCT04594369,Bologna,Emilia-Romagna,Italy,11.3426163,44.494887
NCT04594369,Ferrara,Emilia-Romagna,Italy,11.619787,44.8381237
NCT04594369,Reggio Emilia,Emilia-Romagna,Italy,10.6296859,44.6989932
NCT04594369,Milano,Lombardia,Italy,9.189982,45.464203500000004
NCT04594369,Rozzano,Lombardia,Italy,9.1427661,45.3760312
NCT04594369,Siena,Toscana,Italy,11.3307574,43.31880899999999
NCT04594369,Milano,NA,Italy,9.189982,45.464203500000004
NCT04594369,Palermo,NA,Italy,13.3614868,38.11569
NCT04594369,Pavia,NA,Italy,9.1582069,45.1847248
NCT04594369,Roma,NA,Italy,12.4801802,41.8723722
NCT04594369,Toyoake,Aiti,Japan,137.0131269,35.0545485
NCT04594369,Akita-Shi,Akita,Japan,140.1034795,39.7199668
NCT04594369,Toon-Shi,Ehime,Japan,132.8722841,33.7910504
NCT04594369,Fukuoka-Shi,Hukuoka,Japan,130.4016888,33.5901838
NCT04594369,Iizuka-Shi,Hukuoka,Japan,130.6911797,33.6465627
NCT04594369,Kitakyushu-Shi,Hukuoka,Japan,130.8751773,33.8834976
NCT04594369,Yanagawa-Shi,Hukuoka,Japan,130.4058124,33.1631009
NCT04594369,Kobe-City,Hyôgo,Japan,135.19563110000001,34.6900806
NCT04594369,Kasama-Shi,Ibaraki,Japan,140.3043225,36.3452638
NCT04594369,Naka-gun,Ibaraki,Japan,140.5860497,36.4609742
NCT04594369,Takamatsu-Shi,Kagawa,Japan,134.0465405,34.342542
NCT04594369,Yokohama-Shi Konan-Ku,Kanagawa,Japan,139.5738364,35.3928393
NCT04594369,Koshi shi,Kumamoto,Japan,130.7897473,32.8860179
NCT04594369,Matsusaka-shi,Mie,Japan,136.5276154,34.5779758
NCT04594369,Tsu,Mie,Japan,136.5052256,34.7186389
NCT04594369,Sendai-shi,Miyagi,Japan,140.869418,38.268195
NCT04594369,Nagasaki-Shi,Nagasaki,Japan,129.8778888,32.7503334
NCT04594369,Chuo-ku,Niigata,Japan,139.0410359,37.904927
NCT04594369,Matsue,Simane,Japan,133.0484055,35.4681908
NCT04594369,Kiyose,Tokyo,Japan,139.5261729,35.7860547
NCT04594369,Ota-Ku,Tokyo,Japan,139.7160626,35.561407
NCT04594369,Shinagawa-ku,Tokyo,Japan,139.7303364,35.6091973
NCT04594369,Shinagawa-ku,Tokyo,Japan,139.7303364,35.6091973
NCT04594369,Shinjuku-ku,Tokyo,Japan,139.7033559,35.6938253
NCT04594369,Shimonoseki-Shi,Yamaguti,Japan,130.9411759,33.95752969999999
NCT04594369,Fukuoka-shi,NA,Japan,130.4016888,33.5901838
NCT04594369,Hamamatsu-Shi,NA,Japan,137.7274159,34.7102752
NCT04594369,Kita Kyushu-shi,NA,Japan,130.8751773,33.8834976
NCT04594369,Matsue-shi,NA,Japan,133.0484055,35.4681908
NCT04594369,Meguro-ku,NA,Japan,139.6980773,35.6414529
NCT04594369,Sakai-shi,NA,Japan,135.4831176,34.5733261
NCT04594369,Toyonaka-shi,NA,Japan,135.469953,34.7811075
NCT04594369,Ansan-si,Gyeonggido,"Korea, Republic of",126.8308848,37.3218778
NCT04594369,Bucheon-si,Gyeonggido,"Korea, Republic of",126.7660309,37.5034138
NCT04594369,Seongnam-si,Gyeonggido,"Korea, Republic of",127.1388684,37.4449168
NCT04594369,Uijeongbu-Si,Gyeonggido,"Korea, Republic of",127.0336819,37.73809800000001
NCT04594369,Seoul,Seoul Teugbyeolsi,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Incheon,NA,"Korea, Republic of",126.7052062,37.4562557
NCT04594369,Incheon,NA,"Korea, Republic of",126.7052062,37.4562557
NCT04594369,Incheon,NA,"Korea, Republic of",126.7052062,37.4562557
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT04594369,Daugavpils,Daugavpils Aprinkis,Latvia,26.536179,55.874736
NCT04594369,Jurmala,NA,Latvia,23.6168486,56.947079
NCT04594369,Kuantan,Pahang,Malaysia,103.3317173,3.8168287
NCT04594369,Kuching,Sarawak,Malaysia,110.3592927,1.553504
NCT04594369,Bandar Puncak Alam,Selangor,Malaysia,101.4282369,3.2284177
NCT04594369,Kuala Lumpur,WilayahPersekutuan KualaLumpur,Malaysia,101.686855,3.139003
NCT04594369,Kota Bahru,NA,Malaysia,102.2543825,6.124785
NCT04594369,Kuala Lumpur,NA,Malaysia,101.686855,3.139003
NCT04594369,Guadalajara,Jalisco,Mexico,-103.3496092,20.6596988
NCT04594369,Guadalajara,Jalisco,Mexico,-103.3496092,20.6596988
NCT04594369,Guadalajara,Jalisco,Mexico,-103.3496092,20.6596988
NCT04594369,Guadalajara,Jalisco,Mexico,-103.3496092,20.6596988
NCT04594369,Monterrey,Nuevo León,Mexico,-100.3161126,25.6866142
NCT04594369,Durango,NA,Mexico,-104.6531759,24.0277202
NCT04594369,Monterrey,NA,Mexico,-100.3161126,25.6866142
NCT04594369,Oaxaca,NA,Mexico,-96.7265889,17.0731842
NCT04594369,Arnhem,Gelderland,Netherlands,5.898729599999999,51.9851034
NCT04594369,Alkmaar,Noord-Holland,Netherlands,4.753375399999999,52.6323813
NCT04594369,Amsterdam,Noord-Holland,Netherlands,4.9041389,52.3675734
NCT04594369,Den Haag,Zuid-Holland,Netherlands,4.3006999,52.0704978
NCT04594369,Heerlen,NA,Netherlands,5.9794988,50.88817419999999
NCT04594369,Rotterdam,NA,Netherlands,4.4777325,51.9244201
NCT04594369,Otahuhu,Auckland,New Zealand,174.8450716,-36.9510309
NCT04594369,Christchurch,South Island,New Zealand,172.6305589,-43.5320214
NCT04594369,Dunedin,South Island,New Zealand,170.5005957,-45.8795455
NCT04594369,Hamilton,Waikato,New Zealand,175.2527624,-37.7825893
NCT04594369,Paraparaumu,Wellington,New Zealand,175.007312,-40.915496
NCT04594369,Auckland,NA,New Zealand,174.7644881,-36.85088270000001
NCT04594369,Auckland,NA,New Zealand,174.7644881,-36.85088270000001
NCT04594369,Auckland,NA,New Zealand,174.7644881,-36.85088270000001
NCT04594369,Havelock North,NA,New Zealand,176.8771552,-39.6702241
NCT04594369,Tauranga,NA,New Zealand,176.1654272,-37.6869653
NCT04594369,Wellington,NA,New Zealand,174.7787463,-41.2923814
NCT04594369,La Victoria,Lima,Peru,-77.01628989999999,-12.0734497
NCT04594369,Chancay,NA,Peru,-77.2685791,-11.5666572
NCT04594369,Lima,NA,Peru,NA,NA
NCT04594369,Lima,NA,Peru,NA,NA
NCT04594369,Lima,NA,Peru,NA,NA
NCT04594369,Piura,NA,Peru,-80.4549026,-5.3197093
NCT04594369,San Miguel,NA,Peru,-77.0934137,-12.0774344
NCT04594369,Ostrowiec Swietokrzyski,Swietokrzyskie,Poland,21.3851915,50.9295234
NCT04594369,Bialystok,NA,Poland,23.1688403,53.13248859999999
NCT04594369,Bielsko Biala,NA,Poland,19.0583845,49.8223768
NCT04594369,Katowice,NA,Poland,19.0237815,50.26489189999999
NCT04594369,Kielce,NA,Poland,20.6285677,50.8660773
NCT04594369,Krakow,NA,Poland,19.9449799,50.06465009999999
NCT04594369,Ksawerow,NA,Poland,19.4028294,51.6827806
NCT04594369,Rabka-Zdroj,NA,Poland,19.9671769,49.6090128
NCT04594369,Rzeszów,NA,Poland,21.9991196,50.0411867
NCT04594369,Siedlce,NA,Poland,22.2901645,52.1676031
NCT04594369,Sosnowiec,NA,Poland,19.1040791,50.28626380000001
NCT04594369,Sucha Beskidzka,NA,Poland,19.5771139,49.7311978
NCT04594369,Szczecin,NA,Poland,14.5528116,53.4285438
NCT04594369,Tarnow,NA,Poland,20.9858407,50.0121011
NCT04594369,Loures,Lisboa,Portugal,-9.1741095,38.831549
NCT04594369,Aveiro,NA,Portugal,-8.6537539,40.6405055
NCT04594369,Braga,NA,Portugal,-8.426506999999999,41.5454486
NCT04594369,Covilhã,NA,Portugal,-7.504327199999999,40.2805633
NCT04594369,Guarda,NA,Portugal,-7.267577199999999,40.5385972
NCT04594369,Guimaraes,NA,Portugal,-8.2917857,41.44253
NCT04594369,Lisboa,NA,Portugal,-9.1393366,38.7222524
NCT04594369,Vila Nova de Gaia,NA,Portugal,-8.611785099999999,41.1238759
NCT04594369,Belgrade,NA,Serbia,20.46123,44.8125449
NCT04594369,Belgrade,NA,Serbia,20.46123,44.8125449
NCT04594369,Nis,NA,Serbia,21.8954069,43.320926
NCT04594369,Sombor,NA,Serbia,19.1151468,45.773295
NCT04594369,Uzice,NA,Serbia,19.842471,43.8555729
NCT04594369,Bardejov,NA,Slovakia,21.2754012,49.2945857
NCT04594369,Spisská Nová Ves,NA,Slovakia,20.563649,48.9452771
NCT04594369,Santiago de Compostela,A Coruña,Spain,-8.5441729,42.8768606
NCT04594369,Oviedo,Asturias,Spain,-5.8485461,43.3622522
NCT04594369,Badalona,Barcelona,Spain,2.2449607,41.446964
NCT04594369,Santander,Cantabria,Spain,-3.8226402,43.4636346
NCT04594369,Pozuelo de Alarcon,Madrid,Spain,-3.8058517,40.4440627
NCT04594369,Pamplona,Navarra,Spain,-1.6457745,42.812526
NCT04594369,Barcelona,NA,Spain,2.168568,41.3873974
NCT04594369,Barcelona,NA,Spain,2.168568,41.3873974
NCT04594369,Girona,NA,Spain,2.8214264,41.9794005
NCT04594369,L´Hospitalet de Llobregat,NA,Spain,2.1164942,41.3661865
NCT04594369,Madrid,NA,Spain,-3.7037902,40.4167754
NCT04594369,Madrid,NA,Spain,-3.7037902,40.4167754
NCT04594369,Kaohsiung City,NA,Taiwan,120.3014353,22.6272784
NCT04594369,Kaohsiung,NA,Taiwan,120.3014353,22.6272784
NCT04594369,Kaohsiung,NA,Taiwan,120.3014353,22.6272784
NCT04594369,New Taipei City,NA,Taiwan,121.4627868,25.0169826
NCT04594369,Taipei City,NA,Taiwan,121.5654268,25.0329636
NCT04594369,Taipei,NA,Taiwan,121.5654268,25.0329636
NCT04594369,Taipei,NA,Taiwan,121.5654268,25.0329636
NCT04594369,Nakhonnayok,Nakhon Nayok,Thailand,101.2268773,14.2038387
NCT04594369,Muang,Nonthaburi,Thailand,100.5027412,13.8427391
NCT04594369,Bangkok,NA,Thailand,100.5017651,13.7563309
NCT04594369,Khon Kaen,NA,Thailand,102.8236214,16.4321938
NCT04594369,Atakum,Samsun,Turkey,36.1068072,41.3125278
NCT04594369,Ankara,NA,Turkey,32.8597419,39.9333635
NCT04594369,Ankara,NA,Turkey,32.8597419,39.9333635
NCT04594369,Canakkale,NA,Turkey,26.408587,40.14671999999999
NCT04594369,Izmir,NA,Turkey,27.142826,38.423734
NCT04594369,Izmir,NA,Turkey,27.142826,38.423734
NCT04594369,Kocaeli,NA,Turkey,29.9408089,40.7654408
NCT04594369,Konya,NA,Turkey,32.4931554,37.8746429
NCT04594369,Mersin,NA,Turkey,34.6414811,36.8121041
NCT04594369,Kharkiv,Kharkivs'ka Oblast,Ukraine,36.230383,49.9935
NCT04594369,Kherson,Khersons'ka Oblast,Ukraine,32.616867,46.635417
NCT04594369,Poltava,Poltavs'ka Oblast,Ukraine,34.551417,49.58826699999999
NCT04594369,Dnipro,NA,Ukraine,35.046183,48.464717
NCT04594369,Ivano-Frankivsk,NA,Ukraine,24.711117,48.922633
NCT04594369,Kyiv,NA,Ukraine,30.5234,50.4501
NCT04594369,Kyiv,NA,Ukraine,30.5234,50.4501
NCT04594369,Odesa,NA,Ukraine,30.7233095,46.482526
NCT04594369,Vinnytsia,NA,Ukraine,28.468217,49.233083
NCT04594369,Cambridge,Cambridgeshire,United Kingdom,0.1312729,52.1950788
NCT04594369,Exeter,Devon,United Kingdom,-3.5274889,50.72603669999999
NCT04594369,Norwich,Norfolk,United Kingdom,1.2978802,52.6292567
NCT04594369,"Llandough, Penarth","Vale Of Glamorgan, The",United Kingdom,-3.198786,51.454881
NCT04594369,Bradford,Yorkshire,United Kingdom,-1.7563583,53.7937996
NCT04594369,Birmingham,NA,United Kingdom,-1.890401,52.48624299999999
NCT04594369,Chertsey,NA,United Kingdom,-0.509456,51.386491
NCT04594369,Dundee,NA,United Kingdom,-2.970721,56.462018
NCT04594369,Liverpool,NA,United Kingdom,-2.9915726,53.4083714
NCT04594369,Londonderry,NA,United Kingdom,-7.3085748,54.9966124
NCT04594369,London,NA,United Kingdom,-0.1275862,51.5072178
NCT04594369,Manchester,NA,United Kingdom,-2.2426305,53.4807593
NCT04594369,Manchester,NA,United Kingdom,-2.2426305,53.4807593
NCT04594369,Newcastle upon Tyne,NA,United Kingdom,-1.61778,54.978252
NCT04594369,Salford,NA,United Kingdom,-2.2901264,53.48752349999999
NCT04594369,Southampton,NA,United Kingdom,-1.4049018,50.9105468
NCT04594369,Swansea,NA,United Kingdom,-3.943645999999999,51.62144
NCT04643587,Manchester,England,United Kingdom,-2.2426305,53.4807593
NCT04643587,Belfast,Northern Ireland,United Kingdom,-5.93012,54.59728500000001
NCT04656275,Frankfurt,NA,Germany,8.6821267,50.1109221
NCT04656275,Großhansdorf,NA,Germany,10.2730016,53.651326
NCT04656275,Lübeck,NA,Germany,10.6865593,53.8654673
NCT04656275,Dundee,NA,United Kingdom,-2.970721,56.462018
NCT04656275,Liverpool,NA,United Kingdom,-2.9915726,53.4083714
NCT04656275,Manchester,NA,United Kingdom,-2.2426305,53.4807593
NCT04658277,Hong Kong,Please Select,Hong Kong,114.1693611,22.3193039
NCT04884308,Baltimore,Maryland,United States,-76.6121893,39.2903848
NCT05006573,Birmingham,Alabama,United States,-86.8103567,33.5185892
NCT05006573,Newport Beach,California,United States,-117.9298493,33.6188829
NCT05006573,Northridge,California,United States,-118.530123,34.2381251
NCT05006573,Denver,Colorado,United States,-104.990251,39.7392358
NCT05006573,Washington,District of Columbia,United States,-77.0368707,38.9071923
NCT05006573,Jacksonville,Florida,United States,-81.65565099999999,30.3321838
NCT05006573,Miami Lakes,Florida,United States,-80.30866189999999,25.9087056
NCT05006573,Miami,Florida,United States,-80.1917902,25.7616798
NCT05006573,Atlanta,Georgia,United States,-84.3879824,33.7489954
NCT05006573,Columbus,Georgia,United States,-84.9877094,32.4609764
NCT05006573,Hinesville,Georgia,United States,-81.6141099,31.8315028
NCT05006573,Lawrenceville,Georgia,United States,-83.9879625,33.9562149
NCT05006573,Rincon,Georgia,United States,-81.2353612,32.2947732
NCT05006573,Kansas City,Kansas,United States,-94.62678729999999,39.11553139999999
NCT05006573,New Orleans,Louisiana,United States,-90.0715323,29.95106579999999
NCT05006573,Baltimore,Maryland,United States,-76.6121893,39.2903848
NCT05006573,Rochester,Minnesota,United States,-92.4801989,44.0121221
NCT05006573,Statesville,North Carolina,United States,-80.8883072,35.7846045
NCT05006573,Winston-Salem,North Carolina,United States,-80.244216,36.09985959999999
NCT05006573,Portland,Oregon,United States,-122.6783853,45.515232
NCT05006573,Portland,Oregon,United States,-122.6783853,45.515232
NCT05006573,Pittsburgh,Pennsylvania,United States,-79.9958864,40.44062479999999
NCT05006573,El Paso,Texas,United States,-106.4850217,31.7618778
NCT05006573,Tyler,Texas,United States,-95.30106239999999,32.3512601
NCT05006573,Caba,NA,Argentina,-64.36666869999999,-31.2166691
NCT05006573,Caba,NA,Argentina,-64.36666869999999,-31.2166691
NCT05006573,Florida,NA,Argentina,-63.61667199999999,-38.416097
NCT05006573,San Fernando,NA,Argentina,-58.55796429999999,-34.4430618
NCT05006573,San Miguel de Tucuman,NA,Argentina,-65.2175903,-26.8082848
NCT05006573,Concord,NA,Australia,151.1033131,-33.8559625
NCT05006573,Melbourne,NA,Australia,144.9630576,-37.8136276
NCT05006573,Parkville,NA,Australia,144.9426083,-37.7787036
NCT05006573,South Brisbane,NA,Australia,153.0134124,-27.4743523
NCT05006573,Sydney,NA,Australia,151.2092955,-33.8688197
NCT05006573,Calgary,Alberta,Canada,-114.0718831,51.04473309999999
NCT05006573,Edmonton,Alberta,Canada,-113.4938229,53.5461245
NCT05006573,Vancouver,British Columbia,Canada,-123.1207375,49.2827291
NCT05006573,Ajax,Ontario,Canada,-79.0203732,43.8508553
NCT05006573,Burlington,Ontario,Canada,-79.7990319,43.3255196
NCT05006573,Windsor,Ontario,Canada,-83.03636329999999,42.3149367
NCT05006573,Terrebonne,Quebec,Canada,-73.63311019999999,45.6929818
NCT05006573,Quebec,NA,Canada,-71.2079809,46.8138783
NCT05006573,Beijing,NA,China,116.407395,39.904211
NCT05006573,Beijing,NA,China,116.407395,39.904211
NCT05006573,Beijing,NA,China,116.407395,39.904211
NCT05006573,Beijing,NA,China,116.407395,39.904211
NCT05006573,Beijing,NA,China,116.407395,39.904211
NCT05006573,Cangzhou,NA,China,116.83869,38.3044099
NCT05006573,Changsha,NA,China,112.93886,28.2277799
NCT05006573,Fuzhou,NA,China,119.29647,26.0742099
NCT05006573,Guangzhou,NA,China,113.26436,23.1290799
NCT05006573,Guangzhou,NA,China,113.26436,23.1290799
NCT05006573,Guangzhou,NA,China,113.26436,23.1290799
NCT05006573,Guangzhou,NA,China,113.26436,23.1290799
NCT05006573,Haikou,NA,China,110.19989,20.0442199
NCT05006573,Hangzhou,NA,China,120.15515,30.2741499
NCT05006573,Hohhot,NA,China,111.75199,40.8414899
NCT05006573,Jinan,NA,China,117.12009,36.6518399
NCT05006573,Nanchang,NA,China,115.8579399,28.6820199
NCT05006573,Nanjing,NA,China,118.79647,32.0583799
NCT05006573,Nanjing,NA,China,118.79647,32.0583799
NCT05006573,Shanghai,NA,China,104.214175,26.053162
NCT05006573,Shanghai,NA,China,104.214175,26.053162
NCT05006573,Shanghai,NA,China,104.214175,26.053162
NCT05006573,Shanghai,NA,China,104.214175,26.053162
NCT05006573,Shijiazhuang,NA,China,114.5143,38.0427599
NCT05006573,Tianjin,NA,China,117.199369,39.085099
NCT05006573,Wuhan,NA,China,114.30525,30.5927599
NCT05006573,Wuxi,NA,China,120.31237,31.4909899
NCT05006573,Xinxiang,NA,China,113.92675,35.3032299
NCT05006573,Xuzhou,NA,China,117.28577,34.2043999
NCT05006573,Xuzhou,NA,China,117.28577,34.2043999
NCT05006573,Yangzhou,NA,China,119.41269,32.3935799
NCT05006573,Zhengzhou,NA,China,113.62493,34.7472499
NCT05006573,Zunyi,NA,China,106.92723,27.7254499
NCT05006573,Aalborg,NA,Denmark,9.921747,57.0488195
NCT05006573,Hellerup,NA,Denmark,12.569196,55.73665399999999
NCT05006573,Hvidovre,NA,Denmark,12.475386,55.64252200000001
NCT05006573,Køge,NA,Denmark,12.182181,55.45752599999999
NCT05006573,Vejle,NA,Denmark,9.536354099999999,55.7113112
